customer_id,household_id,age,gender,region,income_band,signup_channel,signup_date,membership_tier,account_status_code,support_case_count_90d,days_since_last_login,preferred_device,marketing_segment,record_version
1501,873,40,F,EAST,Mid,Store,2025-12-26,Gold ,A,0,24,tablet,Standard,3
1502,888,65,M,Western,Mid,Referral,2025-05-02,Gold ,R,1,97,desktop,Standard,1
1503,162,53,M,N.,Mid,Web,2025-11-14,gold,A,1,58,mobile,Premium,1
1504,341,56,F,Eastern,High,Web,2025-05-20,SILVER,A,3,87,phone,Budget,2
1505,854,57,F,N.,Mid,Partner,2025-12-08,Silver ,H,3,106,MOBILE,Budget,2
1506,180,29,M,SOUTH,Mid,Referral,2025-11-12,GOLD,A,0,101,mobile,Budget,1
1507,705,23,M,NORTH,Mid,Store,2025-03-02,Silver ,A,1,48,MOBILE,Budget,1
1508,102,60,F,WEST,Mid,Store,2025-12-21,Silver,A,2,20,desktop,Standard,2
1509,161,19,M,North,High,Referral,2025-08-10,silver,A,3,116,DESKTOP,Standard,2
1510,707,59,F,Eastern,Low,Referral,2025-10-11,SILVER,A,2,37,tablet,Premium,2
1511,547,25,F,SOUTH,Low,Partner,2025-07-31,platinum,A,1,93,Mobile,Family,1
1512,500,33,M,Eastern,Mid,Partner,2025-03-21,Silver,A,1,92,phone,Family,3
1513,771,59,F,SOUTH,Mid,Store,2025-12-26,silver,A,1,53,DESKTOP,Budget,1
1514,277,54,F,WEST,Mid,Web,2025-02-11,platinum,A,1,19,MOBILE,Standard,2
1515,453,63,F,west,Low,Referral,2025-10-23,Platinum,A,1,57,MOBILE,Budget,3
1516,548,53,F,Western,Mid,Web,2025-03-18,silver,A,3,17,Tablet,Budget,2
1517,666,20,F,E.,Mid,Web,2025-10-14,platinum,A,2,42,desktop,Standard,1
1518,299,66,M,Western,Mid,Referral,2025-06-04,Silver ,A,4,46,tablet,Standard,1
1519,571,30,M,SOUTH,Mid,Partner,2025-03-28,GOLD,A,0,62,phone,Premium,2
1520,404,25,M,SOUTH,Mid,Web,2025-03-28,silver,A,3,22,DESKTOP,Family,3
1521,488,68,M,East,Mid,Web,2025-04-27,silver,A,1,102,MOBILE,Budget,2
1522,777,29,F,North,Mid,Store,2025-11-25,SILVER,A,2,9,phone,Family,1
1523,355,49,F,SOUTH,Mid,Referral,2025-10-08,gold,A,1,119,phone,Budget,3
1524,602,46,M,South,Mid,Web,2025-09-02,Silver ,H,2,37,Tablet,Family,1
1525,848,62,F,West,Mid,Web,2025-08-18,silver,A,3,59,MOBILE,Standard,2
1526,687,20,F,E.,Low,Partner,2025-06-02,GOLD,A,4,105,DESKTOP,Budget,1
1527,890,24,M,SOUTH,Low,Referral,2025-11-26,Silver,A,0,79,tablet,Standard,1
1528,526,42,M,West,Mid,Web,2025-04-10,Plat,A,0,6,DESKTOP,Budget,3
1529,254,45,M,WEST,High,Referral,2025-12-11,silver,A,2,73,Mobile,Premium,1
1530,893,63,F,north,Mid,Referral,2025-05-19,Silver,A,2,68,desktop,Budget,3
1531,581,53,F,East,Low,Web,2025-05-05,Silver,A,2,112,Mobile,Family,2
1532,218,26,F,SOUTH,Mid,Referral,2025-06-23,silver,R,1,68,Mobile,Standard,1
1533,286,74,M,east,Low,Store,2025-10-01,Silver ,A,4,120,Mobile,Family,3
1534,237,44,F,N.,Mid,Partner,2025-09-18,Silver,A,2,64,Desktop,Standard,1
1535,751,73,F,South,High,Partner,2025-10-07,Gold,A,1,23,DESKTOP,Premium,3
1536,84,75,F,S.,Mid,Referral,2025-02-02,SILVER,A,0,61,Tablet,Premium,3
1537,666,20,M,South,Mid,Referral,2025-02-28,silver,A,2,111,mobile,Budget,2
1538,499,47,M,S.,Mid,Referral,2025-11-06,Premium-Gold,A,2,2,phone,Budget,1
1539,67,42,F,E.,Mid,Referral,2025-12-25,Silver ,A,2,48,Mobile,Standard,1
1540,553,46,F,south,High,Partner,2025-02-16,Gold ,A,1,5,Tablet,Premium,1
1541,678,35,F,south,Mid,Referral,2025-11-27,platinum,A,1,101,tablet,Family,1
1542,654,50,F,West,Mid,Referral,2025-04-06,SILVER,A,4,61,tablet,Standard,2
1543,476,46,M,west,Mid,Web,2025-12-24,GOLD,A,0,86,Mobile,Family,2
1544,302,28,F,E.,Low,Web,2025-12-29,platinum,A,2,117,Mobile,Family,2
1545,148,34,M,NORTH,Low,Partner,2025-08-21,gold,A,0,100,phone,Premium,3
1546,12,26,M,North,Low,Referral,2025-03-11,Plat,H,2,49,MOBILE,Budget,2
1547,324,66,M,West,Mid,Web,2025-10-15,SILVER,A,2,113,MOBILE,Budget,3
1548,570,57,M,WEST,High,Store,2025-02-06,GOLD,R,2,57,mobile,Family,2
1549,34,40,F,NORTH,Mid,Web,2025-05-02,Silver ,A,1,118,mobile,Premium,3
1550,899,40,F,Eastern,Low,Partner,2025-08-22,silver,A,0,118,Mobile,Standard,3
1551,528,22,F,S.,Low,Store,2025-01-25,Platinum,A,1,26,TABLET,Family,1
1552,266,34,M,WEST,Mid,Web,2025-05-24,Silver ,A,4,94,desktop,Budget,2
1553,866,71,F,EAST,High,Referral,2025-10-18,Plat,A,0,84,DESKTOP,Premium,2
1554,166,19,F,E.,Mid,Web,2025-02-03,GOLD,A,2,93,phone,Premium,1
1555,862,26,F,south,Mid,Referral,2025-05-14,Plat,A,0,20,desktop,Family,1
1556,254,67,F,SOUTH,High,Web,2025-01-02,platinum,A,1,61,mobile,Premium,1
1557,342,48,M,East,Low,Referral,2025-08-29,Gold ,A,0,18,mobile,Standard,1
1558,383,19,M,Eastern,Mid,Store,2025-01-29,Platinum,A,2,108,mobile,Budget,3
1559,896,46,M,Western,High,Web,2025-04-13,Gold ,A,2,105,phone,Family,1
1560,226,61,M,EAST,Mid,Web,2025-07-10,Gold,R,1,70,TABLET,Premium,1
1561,876,38,F,north,Low,Web,2025-03-20,gold,A,2,15,TABLET,Standard,2
1562,313,40,F,EAST,High,Store,2025-03-26,Silver ,A,1,79,mobile,Family,2
1563,257,54,F,Western,High,Referral,2025-11-01,Silver,A,1,53,DESKTOP,Standard,3
1564,575,52,M,West,Mid,Partner,2025-10-11,silver,A,1,95,MOBILE,Standard,1
1565,625,70,M,west,Mid,Partner,2025-01-30,Silver ,R,0,12,phone,Family,3
1566,311,32,F,W.,Low,Store,2025-11-09,Silver ,A,1,49,Desktop,Premium,1
1567,121,34,M,E.,High,Store,2025-06-20,silver,A,2,43,desktop,Family,1
1568,357,27,F,east,Mid,Store,2025-02-22,Gold,A,1,115,DESKTOP,Family,2
1569,487,56,F,East,Low,Partner,2025-11-27,gold,A,5,36,mobile,Standard,3
1570,37,48,M,EAST,Mid,Store,2025-05-04,PLATINUM,A,0,119,mobile,Standard,1
1571,71,38,M,SOUTH,High,Referral,2025-04-29,platinum,A,0,111,mobile,Family,2
1572,827,58,M,E.,High,Partner,2025-02-23,PLATINUM,A,2,71,mobile,Standard,2
1573,33,39,M,West,Low,Web,2025-11-20,Premium-Gold,A,2,21,MOBILE,Standard,3
1574,367,29,F,East,Low,Web,2025-04-15,SILVER,R,0,26,mobile,Standard,2
1575,688,49,M,north,High,Store,2025-08-05,PLATINUM,A,2,2,phone,Budget,1
1576,296,43,M,SOUTH,High,Partner,2025-03-29,SILVER,A,0,93,phone,Budget,3
1577,446,41,F,South,Mid,Referral,2025-11-23,Silver,A,1,87,desktop,Standard,3
1578,78,43,F,North,Mid,Store,2025-10-15,SILVER,A,1,38,phone,Premium,2
1579,715,71,M,south,Mid,Store,2025-07-03,Premium-Gold,A,0,88,mobile,Standard,3
1580,571,30,F,west,Mid,Referral,2025-05-07,Gold ,A,3,69,tablet,Budget,1
1581,767,33,F,SOUTH,Low,Web,2025-08-28,Silver ,A,3,98,Tablet,Standard,3
1582,778,50,M,South,Low,Referral,2025-06-30,Premium-Gold,A,1,10,mobile,Premium,3
1583,316,20,M,Eastern,Low,Web,2025-12-10,silver,A,3,24,mobile,Budget,3
1584,38,26,M,West,High,Store,2025-09-03,silver,A,0,97,mobile,Standard,3
1585,312,50,M,EAST,Low,Referral,2025-01-10,Silver ,A,0,44,Tablet,Premium,2
1586,131,47,F,Eastern,Low,Referral,2025-10-28,silver,A,1,116,mobile,Standard,1
1587,480,55,M,SOUTH,Mid,Referral,2025-03-12,Gold ,A,0,106,mobile,Standard,3
1588,132,24,F,Eastern,Low,Partner,2025-04-20,SILVER,R,1,11,desktop,Family,3
1589,830,67,M,North,Low,Referral,2025-06-09,Silver,A,3,48,DESKTOP,Budget,2
1590,543,46,F,SOUTH,Mid,Store,2025-03-18,silver,A,2,88,phone,Budget,2
1591,228,26,M,West,Mid,Store,2025-12-10,gold,R,1,16,phone,Budget,1
1592,830,36,M,W.,Mid,Web,2025-12-24,Platinum,A,2,104,mobile,Premium,3
1593,693,31,M,north,High,Web,2025-02-26,Gold ,R,2,11,Mobile,Family,2
1594,394,44,F,S.,Low,Store,2025-04-27,Premium-Gold,R,1,13,phone,Premium,1
1595,132,45,F,East,High,Web,2025-05-16,Plat,A,1,65,Desktop,Family,3
1596,310,43,F,Eastern,High,Referral,2025-09-02,Silver,R,3,29,desktop,Premium,1
1597,526,44,F,north,High,Referral,2025-08-07,silver,A,2,77,desktop,Standard,1
1598,690,70,M,SOUTH,Mid,Referral,2025-09-05,Silver,A,1,47,DESKTOP,Budget,1
1599,236,73,F,WEST,Mid,Web,2025-01-12,Silver,H,0,32,phone,Premium,3
1600,669,46,M,West,Mid,Referral,2025-07-07,SILVER,A,2,101,Mobile,Premium,1
1601,255,73,F,south,Mid,Web,2025-03-18,Silver ,A,1,19,desktop,Standard,2
1602,223,65,F,E.,Low,Partner,2025-03-25,Silver,A,0,59,mobile,Standard,2
1603,403,65,M,Eastern,High,Referral,2025-10-10,SILVER,A,0,20,mobile,Standard,2
1604,145,31,F,N.,Mid,Web,2025-02-21,Silver,H,0,16,phone,Standard,3
1605,365,43,F,EAST,Mid,Web,2025-01-12,Silver ,A,2,24,DESKTOP,Standard,1
1606,323,38,F,east,Mid,Web,2025-06-27,Platinum,A,0,31,desktop,Premium,2
1607,253,23,F,north,Low,Partner,2025-09-26,GOLD,A,2,49,phone,Family,2
1608,699,22,M,north,Mid,Referral,2025-07-06,Silver,A,2,56,phone,Standard,2
1609,299,54,F,west,Mid,Web,2025-02-28,silver,R,0,16,DESKTOP,Family,3
1610,626,42,F,west,Mid,Web,2025-10-10,silver,A,2,4,phone,Standard,1
1611,649,65,M,N.,Mid,Store,2025-05-20,SILVER,A,4,11,MOBILE,Standard,1
1612,600,56,F,north,Low,Web,2025-09-17,Silver ,A,2,76,DESKTOP,Premium,2
1613,243,22,M,South,Mid,Store,2025-03-15,Silver ,A,1,117,DESKTOP,Family,1
1614,747,66,F,SOUTH,Mid,Referral,2025-11-29,gold,A,2,3,phone,Family,3
1615,213,46,M,NORTH,High,Referral,2025-04-14,Premium-Gold,A,1,4,Mobile,Budget,3
1616,250,50,F,south,Low,Referral,2025-12-21,GOLD,A,0,94,tablet,Standard,3
1617,788,74,F,SOUTH,Mid,Partner,2025-05-18,Gold,H,1,87,MOBILE,Premium,3
1618,306,55,M,Eastern,Low,Referral,2025-09-23,Gold ,A,3,88,Tablet,Premium,2
1619,628,19,M,S.,Mid,Web,2025-07-03,Gold ,A,4,20,Desktop,Standard,3
1620,39,28,M,S.,Mid,Web,2025-01-28,platinum,A,1,104,TABLET,Budget,2
1621,553,42,M,WEST,Mid,Store,2025-02-05,GOLD,R,3,75,MOBILE,Standard,3
1622,782,20,F,East,High,Web,2025-05-28,GOLD,A,1,19,Mobile,Budget,1
1623,638,27,M,NORTH,Low,Referral,2025-03-12,Gold,A,2,13,mobile,Standard,1
1624,525,63,M,Western,Mid,Store,2025-08-11,gold,R,1,72,MOBILE,Premium,3
1625,765,26,F,N.,Low,Referral,2025-02-20,silver,H,2,94,Mobile,Budget,2
1626,269,27,F,W.,Low,Web,2025-08-04,silver,A,2,94,mobile,Premium,1
1627,340,47,F,Eastern,Mid,Partner,2025-03-16,Silver ,A,2,71,mobile,Standard,3
1628,63,23,M,EAST,Low,Referral,2025-03-08,silver,A,0,62,Desktop,Standard,2
1629,629,32,F,South,Mid,Web,2025-05-14,SILVER,A,5,84,Mobile,Standard,3
1630,652,72,F,EAST,Mid,Store,2025-08-01,Silver,A,0,15,Mobile,Family,2
1631,677,54,M,north,Mid,Store,2025-05-26,silver,A,3,44,mobile,Standard,3
1632,674,73,M,Western,Mid,Referral,2025-05-08,Plat,A,4,11,desktop,Family,1
1633,115,38,F,W.,Mid,Referral,2025-05-05,Silver ,A,2,101,MOBILE,Standard,3
1634,600,53,M,WEST,Mid,Web,2025-05-04,Silver ,R,3,73,DESKTOP,Standard,1
1635,687,31,F,east,Low,Partner,2025-05-28,Silver,A,3,94,Mobile,Family,2
1636,184,39,M,North,Low,Store,2025-11-01,Silver ,A,1,60,phone,Budget,3
1637,429,28,F,North,Mid,Web,2025-07-30,gold,A,3,112,Desktop,Standard,2
1638,822,66,F,east,High,Partner,2025-06-04,Gold,A,3,112,Mobile,Family,1
1639,374,28,M,west,Low,Web,2025-10-01,Silver,A,2,74,Desktop,Standard,2
1640,678,29,F,north,Mid,Web,2025-07-12,Silver ,A,0,100,tablet,Standard,1
1641,478,44,M,N.,Mid,Partner,2025-12-13,SILVER,A,2,79,Mobile,Family,2
1642,592,42,F,W.,High,Web,2025-07-25,GOLD,A,0,87,MOBILE,Budget,1
1643,564,36,M,SOUTH,Mid,Store,2025-03-20,Plat,A,1,29,TABLET,Standard,2
1644,586,38,M,East,Mid,Web,2025-07-25,Platinum,A,1,118,desktop,Premium,1
1645,702,35,M,Eastern,Mid,Store,2025-10-10,Silver,A,2,22,DESKTOP,Premium,2
1646,814,70,M,NORTH,High,Web,2025-03-19,Premium-Gold,A,0,84,MOBILE,Standard,3
1647,267,51,M,NORTH,Low,Referral,2025-03-15,Gold ,A,0,73,mobile,Budget,2
1648,836,71,F,south,High,Web,2025-08-07,Plat,A,2,11,TABLET,Family,3
1649,566,75,F,EAST,Low,Store,2025-11-19,SILVER,A,2,93,DESKTOP,Premium,3
1650,537,55,M,Western,High,Web,2025-05-03,Silver,A,1,9,Mobile,Budget,3
1651,295,65,M,NORTH,Low,Web,2025-07-04,SILVER,A,2,61,mobile,Standard,3
1652,376,24,M,EAST,Low,Partner,2025-08-28,Silver ,H,1,98,desktop,Standard,3
1653,587,73,M,W.,Low,Referral,2025-08-31,Gold,A,2,15,phone,Budget,2
1654,328,45,F,N.,Mid,Referral,2025-02-23,Silver,A,0,43,tablet,Family,2
1655,259,59,M,east,Mid,Web,2025-05-25,silver,A,0,61,Mobile,Family,3
1656,738,32,M,Western,Low,Web,2025-12-29,GOLD,A,1,111,Mobile,Standard,2
1657,374,23,M,E.,Mid,Store,2025-11-21,SILVER,A,1,46,mobile,Family,1
1658,581,69,M,South,Mid,Store,2025-10-09,Platinum,A,0,14,MOBILE,Premium,2
1659,29,44,M,Eastern,Mid,Web,2025-01-09,Premium-Gold,A,1,15,phone,Premium,1
1660,70,26,M,E.,High,Referral,2025-06-02,Platinum,R,2,24,mobile,Family,3
1661,764,56,F,east,Mid,Partner,2025-01-19,gold,A,1,104,phone,Standard,3
1662,128,21,M,east,Low,Store,2025-04-20,Silver ,A,3,93,phone,Family,3
1663,717,44,F,Eastern,Low,Partner,2025-11-12,silver,R,2,50,DESKTOP,Budget,2
1664,811,58,F,N.,High,Partner,2025-05-22,PLATINUM,A,0,102,MOBILE,Standard,2
1665,434,59,F,East,Low,Web,2025-03-03,silver,A,0,111,Mobile,Standard,2
1666,797,44,F,W.,Mid,Referral,2025-09-21,silver,A,1,104,desktop,Budget,2
1667,385,39,F,East,High,Web,2025-10-05,GOLD,A,2,0,phone,Premium,1
1668,857,66,M,west,High,Referral,2025-08-28,Silver ,R,4,11,MOBILE,Standard,3
1669,214,28,M,EAST,Mid,Referral,2025-10-23,Silver,A,1,87,Tablet,Standard,2
1670,386,22,M,North,Mid,Referral,2025-09-14,Silver ,A,0,46,Desktop,Standard,1
1671,351,27,F,NORTH,Mid,Web,2025-08-20,Silver,A,1,19,mobile,Budget,3
1672,706,64,F,north,Mid,Web,2025-11-21,Premium-Gold,A,0,78,Desktop,Budget,2
1673,40,45,M,EAST,Low,Partner,2025-04-29,Silver ,A,1,43,TABLET,Budget,2
1674,746,20,M,S.,Low,Store,2025-06-16,Silver ,A,2,111,Desktop,Family,2
1675,22,27,M,North,Mid,Referral,2025-07-25,SILVER,A,3,69,Mobile,Premium,1
1676,285,19,M,E.,Low,Partner,2025-09-02,Premium-Gold,A,1,28,desktop,Standard,2
1677,537,65,M,west,Mid,Referral,2025-06-23,Silver ,H,4,113,Mobile,Premium,2
1678,131,44,M,South,Mid,Web,2025-06-11,SILVER,H,3,72,mobile,Premium,2
1679,442,21,M,WEST,High,Partner,2025-03-02,Premium-Gold,H,0,35,Mobile,Standard,1
1680,898,30,M,west,High,Web,2025-08-21,silver,A,1,17,desktop,Budget,3
1681,741,53,M,North,Mid,Referral,2025-02-15,Premium-Gold,A,0,67,phone,Standard,2
1682,28,52,F,EAST,Mid,Web,2025-06-23,Silver ,H,2,90,tablet,Standard,3
1683,533,65,F,S.,Low,Web,2025-05-30,SILVER,A,1,101,tablet,Family,2
1684,538,19,F,EAST,Mid,Referral,2025-10-11,Silver,A,3,15,MOBILE,Budget,1
1685,62,22,M,E.,Low,Store,2025-06-23,Platinum,A,4,52,Mobile,Standard,3
1686,586,20,M,East,High,Web,2025-01-02,Silver,R,0,120,TABLET,Standard,2
1687,469,40,F,West,High,Web,2025-07-04,SILVER,H,2,79,Mobile,Premium,2
1688,614,60,M,south,High,Partner,2025-03-20,GOLD,A,0,11,Desktop,Family,1
1689,268,56,F,S.,High,Web,2025-05-19,Silver ,A,0,110,phone,Standard,1
1690,231,30,F,S.,High,Web,2025-04-19,gold,R,0,82,phone,Budget,1
1691,663,56,M,West,Low,Store,2025-03-02,Platinum,A,0,55,phone,Premium,2
1692,650,56,F,WEST,High,Web,2025-12-12,Gold ,A,2,94,MOBILE,Budget,1
1693,146,29,F,west,Mid,Store,2025-04-03,Silver,A,0,78,TABLET,Budget,1
1694,195,61,F,E.,Mid,Partner,2025-07-05,Silver ,A,2,31,Mobile,Premium,3
1695,528,42,F,South,Mid,Web,2025-10-30,Platinum,H,1,96,phone,Budget,3
1696,747,21,M,WEST,Mid,Web,2025-05-13,silver,A,0,30,DESKTOP,Budget,3
1697,182,40,M,Western,Low,Web,2025-12-09,Silver ,A,0,27,Tablet,Standard,3
1698,198,62,M,WEST,Low,Web,2025-05-28,PLATINUM,A,3,72,mobile,Standard,1
1699,728,58,M,S.,Low,Web,2025-12-12,Plat,A,0,2,DESKTOP,Family,2
1700,628,33,F,E.,Mid,Referral,2025-06-14,silver,H,2,76,mobile,Standard,3
1701,813,61,M,NORTH,High,Referral,2025-01-06,Silver ,A,3,66,desktop,Standard,1
1702,706,40,F,north,Mid,Partner,2025-11-13,Gold ,A,2,87,DESKTOP,Premium,2
1703,858,44,F,S.,Mid,Store,2025-11-12,GOLD,A,4,19,Tablet,Family,2
1704,171,23,M,east,Mid,Store,2025-12-18,Silver,A,1,70,Desktop,Standard,3
1705,245,75,F,Eastern,Mid,Referral,2025-02-15,Silver ,H,2,53,TABLET,Standard,1
1706,215,66,F,Western,Low,Web,2025-11-05,Silver,A,3,21,phone,Standard,2
1707,50,29,F,SOUTH,High,Web,2025-05-05,silver,A,1,54,DESKTOP,Standard,1
1708,702,50,M,S.,Low,Web,2025-11-04,SILVER,R,1,111,desktop,Budget,3
1709,596,63,F,NORTH,Mid,Web,2025-12-18,Gold ,A,1,99,Mobile,Premium,1
1710,78,47,F,E.,Mid,Web,2025-03-14,SILVER,A,0,20,TABLET,Standard,2
1711,179,30,M,East,Mid,Referral,2025-05-16,silver,A,2,102,desktop,Standard,2
1712,172,74,F,North,High,Referral,2025-04-09,GOLD,R,2,68,tablet,Standard,1
1713,363,33,M,East,Low,Web,2025-04-22,Silver ,A,0,5,MOBILE,Budget,3
1714,410,37,F,North,High,Partner,2025-08-06,silver,A,0,111,Tablet,Budget,1
1715,261,39,M,S.,Mid,Partner,2025-05-31,Plat,A,2,63,mobile,Standard,2
1716,838,69,M,West,Mid,Partner,2025-08-28,Silver,A,3,110,TABLET,Family,3
1717,192,47,M,West,Mid,Store,2025-09-04,PLATINUM,A,3,11,Mobile,Premium,3
1718,506,59,M,Eastern,High,Web,2025-03-15,SILVER,A,0,20,Desktop,Standard,3
1719,395,70,F,east,High,Referral,2025-01-17,SILVER,A,4,109,MOBILE,Standard,1
1720,349,71,M,N.,Mid,Referral,2025-09-30,GOLD,A,0,28,DESKTOP,Family,2
1721,744,67,M,Western,High,Store,2025-03-08,SILVER,A,2,66,Mobile,Premium,1
1722,881,70,M,EAST,Mid,Store,2025-03-14,GOLD,A,2,72,TABLET,Premium,3
1723,6,72,M,Eastern,Mid,Store,2025-08-08,SILVER,A,3,114,tablet,Budget,2
1724,418,75,M,Eastern,High,Web,2025-04-06,Premium-Gold,A,3,40,phone,Budget,1
1725,108,55,M,North,Mid,Web,2025-03-11,SILVER,A,0,91,DESKTOP,Standard,3
1726,391,25,F,North,Mid,Store,2025-04-22,Gold ,H,1,88,desktop,Family,3
1727,556,24,M,west,Low,Web,2025-07-10,Premium-Gold,H,0,84,phone,Family,1
1728,371,64,M,WEST,Low,Referral,2025-11-05,Silver,R,3,63,mobile,Budget,3
1729,279,36,M,E.,High,Partner,2025-12-27,SILVER,A,0,8,Mobile,Premium,2
1730,281,64,F,West,Mid,Partner,2025-09-25,SILVER,A,1,32,phone,Family,2
1731,270,72,M,East,Mid,Web,2025-11-25,Gold ,A,6,67,mobile,Family,1
1732,294,55,M,south,Low,Referral,2025-07-13,Silver,A,2,49,MOBILE,Standard,2
1733,337,62,M,east,Mid,Web,2025-05-30,Gold ,A,2,22,phone,Budget,3
1734,620,34,F,Western,High,Web,2025-10-27,Silver,A,1,83,Tablet,Family,1
1735,87,43,F,east,High,Web,2025-04-21,silver,A,2,55,mobile,Standard,2
1736,37,73,F,S.,Low,Store,2025-10-24,Gold ,A,5,95,tablet,Budget,1
1737,466,65,F,East,Mid,Referral,2025-12-31,silver,A,2,66,Desktop,Budget,1
1738,614,29,M,South,Mid,Web,2025-05-23,Silver,H,0,44,desktop,Standard,1
1739,233,72,F,Eastern,Mid,Referral,2025-08-20,Gold ,A,4,13,mobile,Budget,1
1740,182,46,M,South,Mid,Web,2025-10-13,gold,A,2,12,phone,Standard,3
1741,563,66,F,North,Mid,Store,2025-10-13,Silver ,A,1,61,Tablet,Family,3
1742,346,48,F,EAST,Mid,Web,2025-03-17,Silver ,A,1,42,Desktop,Standard,3
1743,663,53,M,East,Mid,Partner,2025-12-18,silver,H,3,86,desktop,Family,1
1744,132,27,F,West,Mid,Store,2025-07-03,Gold ,A,2,76,phone,Family,1
1745,110,37,F,south,Mid,Store,2025-01-16,Silver,A,0,34,MOBILE,Premium,3
1746,498,59,F,SOUTH,High,Web,2025-02-13,Premium-Gold,A,3,91,mobile,Standard,3
1747,354,66,M,EAST,Mid,Referral,2025-09-23,gold,A,2,68,DESKTOP,Family,3
1748,657,23,M,WEST,Mid,Referral,2025-06-05,Plat,H,0,106,desktop,Standard,3
1749,456,22,F,East,High,Partner,2025-02-09,Silver ,H,0,115,MOBILE,Budget,3
1750,320,58,M,east,High,Store,2025-07-09,silver,A,1,116,MOBILE,Family,2
1751,144,43,F,north,Low,Referral,2025-08-07,Silver ,A,1,15,Mobile,Standard,2
1752,148,67,M,west,Mid,Web,2025-01-30,SILVER,A,0,64,phone,Family,3
1753,681,21,F,EAST,Low,Referral,2025-05-08,SILVER,A,4,3,MOBILE,Standard,3
1754,204,38,M,South,Mid,Web,2025-06-18,platinum,A,1,106,Mobile,Standard,3
1755,453,20,M,NORTH,Low,Referral,2025-10-12,Silver,A,3,85,mobile,Premium,1
1756,737,59,F,S.,Mid,Web,2025-08-26,SILVER,A,2,31,desktop,Standard,1
1757,809,67,F,E.,Low,Web,2025-02-01,Gold,R,1,73,Desktop,Standard,2
1758,241,27,F,south,Mid,Store,2025-08-13,platinum,A,1,67,MOBILE,Family,3
1759,99,36,F,north,High,Store,2025-11-26,Silver,A,1,65,Mobile,Standard,2
1760,698,67,F,WEST,Mid,Referral,2025-01-20,Gold,A,1,65,desktop,Budget,2
1761,619,20,F,E.,High,Referral,2025-12-27,Gold,R,0,119,MOBILE,Premium,1
1762,299,73,M,south,High,Web,2025-02-04,Silver,A,0,93,Mobile,Budget,1
1763,535,69,F,West,High,Web,2025-08-16,Premium-Gold,A,3,48,Mobile,Standard,1
1764,170,26,M,SOUTH,Low,Partner,2025-05-09,Silver ,A,2,93,Tablet,Budget,1
1765,631,26,F,NORTH,High,Partner,2025-09-24,Silver ,A,2,17,phone,Budget,3
1766,655,58,M,South,Low,Partner,2025-11-04,Silver,A,2,34,tablet,Family,3
1767,270,18,F,NORTH,Mid,Referral,2025-11-07,Silver ,A,0,14,phone,Budget,2
1768,422,47,M,South,High,Referral,2025-11-14,GOLD,A,1,107,MOBILE,Premium,3
1769,301,21,F,E.,Mid,Web,2025-10-25,Gold ,A,2,2,MOBILE,Standard,2
1770,29,48,F,E.,Mid,Partner,2025-04-24,Silver ,A,5,107,desktop,Budget,2
1771,115,38,M,North,Mid,Store,2025-06-19,gold,A,2,100,MOBILE,Family,2
1772,864,58,M,W.,High,Partner,2025-09-20,SILVER,A,2,114,DESKTOP,Budget,2
1773,411,69,M,North,Mid,Web,2025-03-03,SILVER,A,2,92,Tablet,Standard,1
1774,133,46,F,north,Mid,Partner,2025-07-30,GOLD,A,0,55,phone,Premium,1
1775,40,55,F,W.,High,Partner,2025-07-13,silver,R,1,98,phone,Premium,3
1776,319,52,M,south,Low,Web,2025-12-25,gold,A,0,119,DESKTOP,Standard,3
1777,885,75,M,Western,Low,Referral,2025-01-19,Silver,A,1,107,Mobile,Family,2
1778,347,31,M,S.,Mid,Web,2025-02-04,Premium-Gold,A,1,94,DESKTOP,Family,1
1779,900,31,F,Eastern,High,Store,2025-01-11,SILVER,A,0,92,tablet,Standard,3
1780,441,39,F,North,Low,Partner,2025-07-19,SILVER,A,1,79,MOBILE,Premium,2
1781,688,60,M,South,Low,Referral,2025-07-21,Gold ,A,0,107,mobile,Standard,2
1782,707,68,M,East,Low,Web,2025-08-05,silver,A,1,52,Mobile,Standard,2
1783,26,34,F,WEST,High,Web,2025-03-30,Silver,A,0,60,MOBILE,Standard,3
1784,6,24,M,WEST,Low,Web,2025-04-23,Premium-Gold,A,1,101,Mobile,Budget,1
1785,831,53,M,NORTH,Mid,Partner,2025-06-02,Silver ,A,2,31,phone,Premium,2
1786,840,52,F,west,High,Web,2025-01-18,Silver,A,3,92,mobile,Budget,3
1787,120,39,F,East,Low,Referral,2025-10-02,Silver ,A,3,13,phone,Budget,1
1788,582,28,M,SOUTH,Mid,Web,2025-01-20,GOLD,A,3,70,DESKTOP,Standard,3
1789,832,67,F,E.,Mid,Web,2025-09-01,Gold ,A,1,4,Mobile,Budget,1
1790,856,67,M,W.,High,Partner,2025-06-15,Gold,A,3,120,mobile,Standard,2
1791,267,61,M,north,Mid,Referral,2025-12-31,GOLD,A,1,101,tablet,Standard,1
1792,736,51,F,EAST,Mid,Referral,2025-09-10,Silver,A,0,30,Mobile,Budget,3
1793,582,33,M,Eastern,Low,Store,2025-06-23,Silver ,A,3,18,MOBILE,Budget,1
1794,836,41,F,SOUTH,Mid,Store,2025-09-13,silver,A,1,77,Tablet,Budget,3
1795,133,21,F,N.,Mid,Store,2025-02-12,gold,R,2,109,Mobile,Standard,1
1796,541,32,M,EAST,Low,Store,2025-03-08,SILVER,H,0,38,Tablet,Standard,1
